Gene	Tn_abun_1657	Tn_abun_1728	Tn_abun_1734	Tn_abun_1736	Tn_abun_1740	Tn_abun_1744	Tn_abun_1747	Tn_abun_1751	DGY1657	DGY1728	DGY1734	DGY1747	DGY1751	DGY1736	DGY1744	DGY1740	standardized_residuals_DGY1728	standardized_residuals_DGY1734	standardized_residuals_DGY1736	standardized_residuals_DGY1740	standardized_residuals_DGY1744	standardized_residuals_DGY1747	standardized_residuals_DGY1751
YDL091C	111.737194119431	86.6538611516298	87.070091423596	101.578272407532	108.06244044286	81.6226584499857	101.453318791691	57.567209717345	1	1	1	1	1	1	1	1	-0.256321513379461	-0.15890164499017	-0.201327728381438	-0.05892088788823	-0.0913824125068732	-0.0065244868056465	-0.460822882879451
YDL092W	167.605791179147	108.317326439537	108.837614279495	101.578272407532	137.534015109094	40.8113292249929	329.723286072996	211.079768963598	1	1	1	1	1	1	1	1	-0.385841946203655	-0.393654025271328	-0.547176615867629	-0.154668393004361	-0.720937104115701	1.48397082766753	0.566504683218027
YDL093W	191.54947563331	274.403893646828	174.140182847192	260.294323044301	225.948739107797	244.867975349957	177.543307885459	383.781398115633	1	1	1	1	1	1	1	1	0.718040811904391	0.0029227991255113	0.711796118027725	0.375115205252033	0.491066963693697	0.0440371126384881	2.05184338533898
YDL095W	319.249126055517	310.509669126674	152.372659991293	317.432101273538	275.068030218188	224.462310737461	253.633296979227	115.13441943469	1	1	1	1	1	1	1	1	0.322824444593226	-1.16896270561487	0.427870319238955	0.0188426818858248	-0.46047893786163	-0.254656414871204	-1.65608252461067
YDL097C	143.662106724983	93.875016247599	174.140182847192	120.624198483944	157.18173155325	81.6226584499857	202.906637583382	95.9453495289083	1	1	1	1	1	1	1	1	-0.368471997676831	0.369875852423114	-0.230091396565357	0.129496084782591	-0.295149034673434	0.604182764962932	-0.356119445241192
YDL099W	111.737194119431	108.317326439537	65.302568567697	120.624198483944	137.534015109094	40.8113292249929	152.179978187536	153.512559246253	1	1	1	1	1	1	1	1	-0.0961366660547756	-0.352257671604088	-0.0324587204987329	0.163071702516917	-0.364356702477936	0.41525627216019	0.477092919091015
YDL100C	135.680878573595	202.192342687136	87.070091423596	88.8809883565905	225.948739107797	40.8113292249929	152.179978187536	76.7562796231267	1	1	1	1	1	1	1	1	0.473826773642396	-0.342376632316753	-0.462128153617428	0.692863371989857	-0.517178359310873	0.240620456890677	-0.476084999728512
YDL101C	63.8498252111035	43.3269305758149	43.535045711798	76.183704305649	108.06244044286	122.433987674979	76.0899890937682	134.323489340472	1	1	1	1	1	1	1	1	-0.328375187194307	-0.178660639771093	-0.130035918009608	0.213439540583842	0.487268140617023	0.131854832122766	0.695239862300009
YDL102W	207.511931936086	72.2115509596915	282.977797126687	152.367408611298	98.2385822207814	40.8113292249929	152.179978187536	211.079768963598	1	1	1	1	1	1	1	1	-0.859734212938255	0.847349832405558	-0.34390755424066	-0.677596700515147	-0.975634480369261	-0.283262141159952	0.228425174158687
YDL104C	167.605791179147	194.971187591167	130.605137135394	419.01037368107	167.005589775328	163.245316899971	304.359956375073	95.9453495289083	1	1	1	1	1	1	1	1	0.254879078542071	-0.200303540531471	2.26722618152187	0.0673178347598074	0.0979622942383641	1.27308649261956	-0.558962020656253
YDL106C	143.662106724983	144.423101919383	261.210274270788	146.018766585827	157.18173155325	142.839652287475	304.359956375073	38.3781398115633	1	1	1	1	1	1	1	1	0.0052857886347635	1.1432857688955	-0.0049368503662852	0.129496084782591	0.114304887909457	1.44772880610284	-0.918858601679692
YDL107W	111.737194119431	173.30772230326	21.767522855899	76.183704305649	294.715746662344	61.2169938374893	152.179978187536	76.7562796231267	1	1	1	1	1	1	1	1	0.38441787591928	-0.738969724831925	-0.426486405558377	1.3470321846777	-0.227869557492405	0.41525627216019	-0.273239722485358
YDL109C	295.305441601354	202.192342687136	174.140182847192	215.853828866006	225.948739107797	142.839652287475	152.179978187536	268.646978680943	1	1	1	1	1	1	1	1	-0.353915479502145	-0.792129744497205	-0.324514873293497	-0.214960997323757	-0.853581339926585	-0.923560800997571	0.0473911319246879
YDL110C	87.7935096652673	180.528877399229	87.070091423596	146.018766585827	186.653306219485	122.433987674979	177.543307885459	95.9453495289083	1	1	1	1	1	1	1	1	0.561986640020265	0.0245786450265882	0.340933496025156	0.669247094889253	0.334426659652895	0.800792815931876	0.117197517153999
YDL112W	470.892460931888	426.04815066218	565.955594253374	596.772350394251	501.016769325985	408.113292249929	481.903264260532	441.348607832978	1	1	1	1	1	1	1	1	0.390816546502514	1.34286224187256	1.96604069404074	0.858419578572325	-0.20004277566912	0.537397166248255	0.248083272630492
YDL113C	207.511931936086	144.423101919383	130.605137135394	177.761976713181	167.005589775328	122.433987674979	228.269967281305	211.079768963598	1	1	1	1	1	1	1	1	-0.325805700724134	-0.506089175202481	-0.118757723545051	-0.159634341103394	-0.429707350739334	0.349384139648473	0.228425174158687
YDL114W	87.7935096652673	93.875016247599	108.837614279495	114.275556458474	68.767007554547	61.2169938374893	76.0899890937682	134.323489340472	1	1	1	1	1	1	1	1	-0.078763774083558	0.217937998597676	0.0594803068469273	-0.218738545486349	-0.0750418206525335	-0.0427832166393936	0.492370293196271
YDL115C	111.737194119431	166.08656720729	217.67522855899	152.367408611298	147.357873331172	102.028323062482	152.179978187536	115.13441943469	1	1	1	1	1	1	1	1	0.331022926811051	1.00123451469334	0.248989625972442	0.237069232651966	0.0451047324786583	0.41525627216019	0.101926598302829
YDL117W	207.511931936086	101.096171343568	108.837614279495	203.156544815064	98.2385822207814	20.4056646124964	177.543307885459	134.323489340472	1	1	1	1	1	1	1	1	-0.646162808052607	-0.699437604860772	0.106392107150558	-0.677596700515147	-1.11211626277674	-0.0723800475571439	-0.521877986858515
YDL119C	175.587019330535	173.30772230326	65.302568567697	177.761976713181	196.477164441563	163.245316899971	76.0899890937682	115.13441943469	1	1	1	1	1	1	1	1	0.0533118118176424	-0.841510856432748	0.0788720278204866	0.2439126094378	0.0470206141913808	-0.683079749332752	-0.438998431611698
YDL121C	143.662106724983	115.538481535506	130.605137135394	101.578272407532	127.710156887016	142.839652287475	177.543307885459	134.323489340472	1	1	1	1	1	1	1	1	-0.208290089257576	-0.0168291058130789	-0.398957306214661	-0.0924924327327649	0.114304887909457	0.393296254677955	0.0190399923844744
YDL122W	287.324213449966	361.057754798458	174.140182847192	349.175311400891	275.068030218188	163.245316899971	405.813275166764	307.025118492507	1	1	1	1	1	1	1	1	0.862118500814673	-0.730970292048453	0.90693384082654	0.200404260070732	-0.666156095524353	1.24347787910309	0.490158791929569
YDL123W	31.9249126055517	101.096171343568	21.767522855899	63.4864202547075	39.2954328883126	40.8113292249929	25.3633296979227	19.1890699057817	1	1	1	1	1	1	1	1	0.264367068528283	-0.127378936541327	-0.0449765962769582	-0.122991310295066	0.145083378438248	-0.0570916028341486	-0.159826663674959
YDL124W	207.511931936086	389.942375182334	174.140182847192	298.386175197125	353.658895994813	265.273639962454	228.269967281305	268.646978680943	1	1	1	1	1	1	1	1	1.48955124080388	-0.119392315885899	0.950703972259093	1.24626349158565	0.525665126113039	0.349384139648473	0.79115254492159
YDL125C	127.699650422207	137.201946823414	87.070091423596	88.8809883565905	176.829447997407	102.028323062482	25.3633296979227	191.890699057817	1	1	1	1	1	1	1	1	0.0346666926708096	-0.281218792036081	-0.412721458754016	0.368274051894877	-0.056780728047338	-0.755609788176219	0.717017483150538
YDL126C	103.755965968043	72.2115509596915	152.372659991293	57.1377782292368	78.5908657766251	61.2169938374893	228.269967281305	422.159537927197	1	1	1	1	1	1	1	1	-0.321725102759758	0.482328998605461	-0.545949141091311	-0.235522676286184	-0.176927504836121	1.10614418701129	3.17089166449655
YDL127W	327.230354206905	404.384685374272	108.837614279495	368.221237477304	373.306612438969	530.547279924907	507.266593958455	402.970468021415	1	1	1	1	1	1	1	1	0.97555751384857	-1.61682891409741	0.828771121803674	0.71341071886506	1.53583979538246	1.79599066988791	1.08998150175368
YDL128W	247.418072693026	187.750032495198	217.67522855899	228.551112916947	235.772597329875	204.056646124964	152.179978187536	211.079768963598	1	1	1	1	1	1	1	1	-0.212380189779823	-0.0384831268568195	0.0845053172304214	0.131376239207632	-0.138484924059877	-0.57430328858171	-0.109648047613988
YDL129W	39.9061407569397	101.096171343568	43.535045711798	114.275556458474	117.886298664938	40.8113292249929	126.816648489614	57.567209717345	1	1	1	1	1	1	1	1	0.222974306326231	0.0048261950093879	0.355956157753659	0.423630942778206	0.0941360748311333	0.728307097353296	0.147742240638433
YDL131W	462.9112327805	288.846203838766	326.512842838485	336.47802734995	284.891888440266	346.896298412439	278.99662667715	307.025118492507	1	1	1	1	1	1	1	1	-0.582387699931898	-0.723086263661971	-0.292641278668081	-0.724279632723578	-0.558590498812762	-1.09166172383874	-0.997492100004659
YDL133W	247.418072693026	144.423101919383	87.070091423596	241.248396967889	137.534015109094	265.273639962454	202.906637583382	211.079768963598	1	1	1	1	1	1	1	1	-0.532736519860797	-1.19857089020536	0.197079959449991	-0.608568193272641	0.270959429769993	-0.152540124656526	-0.109648047613988
YDL134C	135.680878573595	231.076963071013	108.837614279495	272.991607095242	314.3634631065	204.056646124964	126.816648489614	115.13441943469	1	1	1	1	1	1	1	1	0.687403526032095	-0.149023361507039	1.17024899015021	1.35883165136595	0.574703238323597	0.0297330831200935	-0.100924025993334
YDL135C	79.8122815138794	194.971187591167	130.605137135394	158.716050636769	186.653306219485	204.056646124964	76.0899890937682	211.079768963598	1	1	1	1	1	1	1	1	0.710171675590478	0.47246138009669	0.502928060874702	0.714644519317188	0.931334472186422	0.0154286788350232	1.31034273843277
YDL137W	175.587019330535	346.615444606519	130.605137135394	196.807902789593	216.124880885719	204.056646124964	253.633296979227	172.701629152035	1	1	1	1	1	1	1	1	1.33475029634149	-0.261461015914433	0.247735725884291	0.391903016237271	0.319986320917583	0.793106489246342	0.123733354803089
YDL138W	327.230354206905	483.817391429933	282.977797126687	412.661731655599	314.3634631065	306.084969187446	253.633296979227	249.457908775162	1	1	1	1	1	1	1	1	1.56288905524064	-0.0700146718546374	1.222790153536	0.269435288509467	0.0345141722028346	-0.312866810848348	-0.410650824963814
YDL140C	335.211582358293	231.076963071013	304.745319982586	247.597038993359	235.772597329875	163.245316899971	355.086615770918	230.26883886938	1	1	1	1	1	1	1	1	-0.347281574251131	0.0621787309168912	-0.290118343212817	-0.367924421458278	-0.971820424988322	0.472468450598308	-0.665848252138977
YDL141W	143.662106724983	50.5480856717841	195.907705703091	88.8809883565905	147.357873331172	20.4056646124964	152.179978187536	134.323489340472	1	1	1	1	1	1	1	1	-0.688835814515341	0.563228331541211	-0.511534579314197	0.0554999122774723	-0.704602957256326	0.182409744392978	0.0190399923844744
YDL142C	87.7935096652673	64.9903958637224	65.302568567697	177.761976713181	98.2385822207814	61.2169938374893	76.0899890937682	172.701629152035	1	1	1	1	1	1	1	1	-0.292347245451499	-0.1687807085445	0.622386685203385	0.0032578646075519	-0.0750418206525335	-0.0427832166393936	0.867543069238543
YDL143W	103.755965968043	36.1057754798458	108.837614279495	57.1377782292368	68.767007554547	20.4056646124964	50.7266593958455	19.1890699057817	1	1	1	1	1	1	1	1	-0.588701291894366	0.0956148543371697	-0.545949141091311	-0.30952060654279	-0.449903270841559	-0.370096451696507	-0.768376004184838
YDL144C	183.568247481923	238.298118166982	282.977797126687	260.294323044301	216.124880885719	326.490633799943	228.269967281305	364.592328209852	1	1	1	1	1	1	1	1	0.49246328798042	1.03082804980305	0.761205180710892	0.346511517695197	1.08793936390366	0.524012490098501	1.9318860074385
YDL145C	231.45561639025	129.980791727445	261.210274270788	139.670124560357	176.829447997407	40.8113292249929	228.269967281305	95.9453495289083	1	1	1	1	1	1	1	1	-0.556749311683216	0.470527596457044	-0.60470284345446	-0.221810053322806	-1.12845475028145	0.174758188758122	-1.09987097633927
YDL146W	111.737194119431	79.4327060556607	130.605137135394	82.5323463311198	68.767007554547	40.8113292249929	50.7266593958455	153.512559246253	1	1	1	1	1	1	1	1	-0.309716462487689	0.227810408237666	-0.370196736264142	-0.354911008428426	-0.364356702477936	-0.428305245771483	0.477092919091015
YDL147W	71.8310533624914	50.5480856717841	65.302568567697	44.4404941782953	49.1192911103907	40.8113292249929	101.453318791691	19.1890699057817	1	1	1	1	1	1	1	1	-0.316365608044114	-0.0464593016168905	-0.460902603487316	-0.275954057351956	-0.109644979963685	0.284538116023818	-0.497917528134031
YDL148C	383.098951266621	144.423101919383	304.745319982586	184.110618738652	225.948739107797	102.028323062482	380.449945468841	134.323489340472	1	1	1	1	1	1	1	1	-1.23636965242176	-0.304783344729166	-1.14948875164918	-0.714289230890658	-1.6869768020844	0.33410645460285	-2.00950317671654
YDL149W	215.493160087474	180.528877399229	174.140182847192	152.367408611298	157.18173155325	102.028323062482	101.453318791691	153.512559246253	1	1	1	1	1	1	1	1	-0.100227752544972	-0.180549662529969	-0.393314388412964	-0.279018937463807	-0.617129436517823	-0.763233965337219	-0.401916435400021
YDL150W	103.755965968043	28.8846203838766	87.070091423596	50.789136203766	39.2954328883126	20.4056646124964	126.816648489614	115.13441943469	1	1	1	1	1	1	1	1	-0.642096529721288	-0.0977422177969758	-0.602239114756653	-0.53151439731261	-0.449903270841559	0.262578107749691	0.169544869310731
YDL154W	207.511931936086	231.076963071013	152.372659991293	304.734817222596	235.772597329875	244.867975349957	202.906637583382	268.646978680943	1	1	1	1	1	1	1	1	0.314908513932811	-0.31274074554419	1.006991429933	0.358328018308359	0.389183343705557	0.138502046045664	0.79115254492159
YDL155W	207.511931936086	223.855807975044	195.907705703091	215.853828866006	167.005589775328	163.245316899971	126.816648489614	287.836048586725	1	1	1	1	1	1	1	1	0.261515662711399	0.0739561137723925	0.218967022498363	-0.159634341103394	-0.15674378592437	-0.494144234762761	0.97872833517589
YDL156W	271.36175714719	375.500064990396	174.140182847192	298.386175197125	363.482754216891	224.462310737461	456.539934562609	268.646978680943	1	1	1	1	1	1	1	1	1.0516742178583	-0.608652771390387	0.555445738030453	0.957135830715062	-0.154826509570699	1.78165501532144	0.250234978277998
YDL159W	231.45561639025	252.74042835892	239.442751414889	190.459260764123	353.658895994813	142.839652287475	380.449945468841	191.890699057817	1	1	1	1	1	1	1	1	0.350926944331816	0.277179638571798	-0.154404280801115	1.11008990672948	-0.446047503331941	1.4400476630423	-0.161994313506363
YDL160C	103.755965968043	115.538481535506	108.837614279495	57.1377782292368	49.1192911103907	40.8113292249929	76.0899890937682	76.7562796231267	1	1	1	1	1	1	1	1	-0.0013536757982277	0.0956148543371697	-0.545949141091311	-0.457516467056004	-0.31341538783884	-0.159204931881108	-0.205623480087496
YDL161W	119.718422270819	93.875016247599	152.372659991293	139.670124560357	117.886298664938	40.8113292249929	76.0899890937682	172.701629152035	1	1	1	1	1	1	1	1	-0.244313371860613	0.360004650667028	0.0870006210983385	-0.0303152793057695	-0.41529760250142	-0.275624261640878	0.597055692767562
YDL164C	87.7935096652673	86.6538611516298	152.372659991293	76.183704305649	108.06244044286	102.028323062482	101.453318791691	153.512559246253	1	1	1	1	1	1	1	1	-0.132159641925543	0.604656705739851	-0.278263520166948	0.0772566679721854	0.197937166217752	0.168110791503424	0.679956681217407
YDL167C	223.474388238862	137.201946823414	130.605137135394	253.94568101883	147.357873331172	122.433987674979	253.633296979227	134.323489340472	1	1	1	1	1	1	1	1	-0.461970493558081	-0.628403052273592	0.457876307257748	-0.398403392000296	-0.531588327176925	0.443848349306718	-0.657106097479542
YDL168W	207.511931936086	144.423101919383	174.140182847192	260.294323044301	206.301022663641	40.8113292249929	228.269967281305	191.890699057817	1	1	1	1	1	1	1	1	-0.325805700724134	-0.119392315885899	0.612979226215679	0.136344149989037	-0.975634480369261	0.349384139648473	0.0408493839043867
YDL169C	71.8310533624914	64.9903958637224	21.767522855899	95.2296303820613	98.2385822207814	81.6226584499857	101.453318791691	134.323489340472	1	1	1	1	1	1	1	1	-0.209572472110299	-0.433183079402465	-0.0105715961537135	0.0940448108210024	0.163337586198401	0.284538116023818	0.627615557753336
YDL170W	191.54947563331	223.855807975044	108.837614279495	234.899754942418	186.653306219485	265.273639962454	177.543307885459	115.13441943469	1	1	1	1	1	1	1	1	0.344289632236708	-0.57712438497633	0.486645551721425	0.0791357471371463	0.627549192015164	0.0440371126384881	-0.57422625810152
YDL171C	1173.24053825403	1256.48098669863	718.328254244667	1149.10420661021	903.794956431189	877.443578337346	938.443198823142	1112.96605453534	1	1	1	1	1	1	1	1	2.89544067339413	-2.69179236257509	2.52060439017913	-0.102493216988504	-1.54721905449691	-0.790923476393776	0.865052185564878
YDL173W	95.7747378166552	101.096171343568	43.535045711798	177.761976713181	68.767007554547	122.433987674979	50.7266593958455	134.323489340472	1	1	1	1	1	1	1	1	-0.0667562620627358	-0.423298503436681	0.572973136347296	-0.264129800459705	0.28348105484558	-0.311887130471592	0.424749199979766
YDL174C	391.080179418009	657.125113733193	174.140182847192	533.285930139543	481.369052881829	224.462310737461	456.539934562609	211.079768963598	1	1	1	1	1	1	1	1	2.51334167477159	-1.52610264733443	1.89708006907897	1.16428295244664	-0.918993778145378	0.908578863597983	-1.32678817565415
YDL175C	143.662106724983	115.538481535506	108.837614279495	158.716050636769	88.4147239987033	81.6226584499857	50.7266593958455	115.13441943469	1	1	1	1	1	1	1	1	-0.208290089257576	-0.210181584931176	0.107640422733251	-0.388477122753239	-0.295149034673434	-0.661136296746933	-0.168539726428359
YDL176W	327.230354206905	245.519273262951	326.512842838485	190.459260764123	167.005589775328	326.490633799943	126.816648489614	211.079768963598	1	1	1	1	1	1	1	1	-0.199105568935572	0.316688888706055	-0.747305005125628	-0.840503287379517	0.170998319764619	-1.36729555121648	-0.785808906643187
YDL177C	79.8122815138794	115.538481535506	43.535045711798	101.578272407532	58.9431493324688	61.2169938374893	25.3633296979227	57.567209717345	1	1	1	1	1	1	1	1	0.122813375048096	-0.300980977881473	-0.0036909178565407	-0.247346073280672	-0.0240980887995349	-0.406362033455186	-0.190357957924628
YDL178W	263.380528995802	216.634652879075	370.047888550283	253.94568101883	304.539604884422	448.924621474921	126.816648489614	249.457908775162	1	1	1	1	1	1	1	1	-0.0815820550966331	1.1926393700543	0.210840554798641	0.558557718824954	1.39741257614981	-0.901602800139327	0.130273728449546
YDL179W	79.8122815138794	64.9903958637224	87.070091423596	88.8809883565905	68.767007554547	102.028323062482	76.0899890937682	95.9453495289083	1	1	1	1	1	1	1	1	-0.250960088933419	0.0857402011076082	-0.11627291313015	-0.17334679692699	0.248882642910739	0.0154286788350232	0.184817216164722
YDL180W	175.587019330535	166.08656720729	152.372659991293	133.321482534886	206.301022663641	142.839652287475	152.179978187536	211.079768963598	1	1	1	1	1	1	1	1	-8.14583708511318e-05	-0.0681110690749943	-0.315143267661725	0.317907812837535	-0.0894622391717204	-0.0504285042274256	0.498887879079615
YDL181W	71.8310533624914	64.9903958637224	21.767522855899	76.183704305649	39.2954328883126	40.8113292249929	25.3633296979227	57.567209717345	1	1	1	1	1	1	1	1	-0.209572472110299	-0.433183079402465	-0.179445723903814	-0.349953830986547	-0.109644979963686	-0.348152204111233	-0.122739832838242
YDL182W	510.798601688828	368.278909894427	348.280365694384	342.826669375421	216.124880885719	469.330286087418	557.9932533543	460.53767773876	1	1	1	1	1	1	1	1	-0.243356941735509	-0.896759843681247	-0.532860386160934	-1.51477604039521	-0.0452838273406099	0.879092698708923	0.0975702148829048
YDL183C	127.699650422207	144.423101919383	87.070091423596	133.321482534886	167.005589775328	102.028323062482	50.7266593958455	95.9453495289083	1	1	1	1	1	1	1	1	0.0880611169150646	-0.281218792036081	-0.0186976469247021	0.294277249143941	-0.056780728047338	-0.544721481712648	-0.220889099254731
YDL185W	199.530703784698	93.875016247599	152.372659991293	126.972840509415	137.534015109094	40.8113292249929	202.906637583382	115.13441943469	1	1	1	1	1	1	1	1	-0.658170204152691	-0.251583562526527	-0.519650865468756	-0.336228411454273	-0.924694831461495	0.19671084328001	-0.641840022765527
YDL186W	79.8122815138794	93.875016247599	43.535045711798	133.321482534886	98.2385822207814	122.433987674979	152.179978187536	115.13441943469	1	1	1	1	1	1	1	1	-0.0373752523725532	-0.300980977881473	0.277764070327483	0.0486510321340542	0.385373008765875	0.648114747270335	0.372404803209397
YDL188C	223.474388238862	209.413497783105	108.837614279495	272.991607095242	157.18173155325	102.028323062482	228.269967281305	307.025118492507	1	1	1	1	1	1	1	1	0.0719569749442609	-0.821751103978601	0.626738350190981	-0.324408913870258	-0.668069842792803	0.232966667931615	1.03107271478769
YDL189W	111.737194119431	64.9903958637224	65.302568567697	88.8809883565905	127.710156887016	81.6226584499857	25.3633296979227	115.13441943469	1	1	1	1	1	1	1	1	-0.416506360704146	-0.352257671604088	-0.313907066969907	0.0890741723818681	-0.0913824125068732	-0.639195625254402	0.101926598302829
YDL190C	462.9112327805	303.288514030704	391.815411406182	393.615805579187	353.658895994813	204.056646124964	456.539934562609	460.53767773876	1	1	1	1	1	1	1	1	-0.475588517289889	-0.142967752094066	0.21400978992505	-0.206251887819054	-1.51408357805842	0.384699277754346	0.503303652558891
YDL192W	63.8498252111035	209.413497783105	21.767522855899	57.1377782292368	147.357873331172	20.4056646124964	126.816648489614	95.9453495289083	1	1	1	1	1	1	1	1	0.899754532237419	-0.372023891540758	-0.298911236038958	0.509440721419173	-0.19519308496084	0.553651351816251	0.320059522630973
YDL194W	199.530703784698	137.201946823414	174.140182847192	171.41333468771	137.534015109094	163.245316899971	76.0899890937682	364.592328209852	1	1	1	1	1	1	1	1	-0.337812626044342	-0.0582348487336008	-0.125638082731926	-0.336228411454273	-0.105802933618112	-0.857701174239937	1.79664883400948
YDL195W	103.755965968043	43.3269305758149	65.302568567697	69.8350622801783	78.5908657766251	40.8113292249929	76.0899890937682	19.1890699057817	1	1	1	1	1	1	1	1	-0.535306054067444	-0.291099289931122	-0.433369193760628	-0.235522676286184	-0.31341538783884	-0.159204931881108	-0.768376004184838
YDL197C	271.36175714719	288.846203838766	217.67522855899	317.432101273538	196.477164441563	326.490633799943	228.269967281305	191.890699057817	1	1	1	1	1	1	1	1	0.410959967772213	-0.221955890690888	0.72430812038963	-0.300772825985492	0.527582440201418	-0.116283932052881	-0.500068224228214
YDL198C	95.7747378166552	86.6538611516298	43.535045711798	101.578272407532	78.5908657766251	81.6226584499857	25.3633296979227	19.1890699057817	1	1	1	1	1	1	1	1	-0.173547350205147	-0.423298503436681	-0.102510421798635	-0.190131445793655	0.0105037232086101	-0.5227798598391	-0.700762303462647
YDL199C	47.8873689083276	79.4327060556607	152.372659991293	171.41333468771	108.06244044286	61.2169938374893	101.453318791691	115.13441943469	1	1	1	1	1	1	1	1	0.0213890470343943	0.910493832624923	0.813175077214906	0.304231672173332	0.179683940994102	0.459185957932276	0.642899150016464
YDL200C	79.8122815138794	43.3269305758149	87.070091423596	44.4404941782953	49.1192911103907	81.6226584499857	50.7266593958455	95.9453495289083	1	1	1	1	1	1	1	1	-0.411148716354069	0.0857402011076082	-0.510309896587783	-0.321345349634354	0.112392277055602	-0.195466677310082	0.184817216164722
YDL201W	271.36175714719	166.08656720729	217.67522855899	171.41333468771	225.948739107797	102.028323062482	152.179978187536	249.457908775162	1	1	1	1	1	1	1	1	-0.49671855318308	-0.221955890690888	-0.570303477697387	-0.0787889453912769	-0.973717249297238	-0.748930247844322	0.062659177651445
YDL202W	31.9249126055517	93.875016247599	21.767522855899	25.394568101883	68.767007554547	20.4056646124964	76.0899890937682	19.1890699057817	1	1	1	1	1	1	1	1	0.210968443462109	-0.127378936541327	-0.382737863506474	0.099016563117936	0.0085868370395066	0.36471819349118	-0.159826663674959
YDL203C	111.737194119431	115.538481535506	174.140182847192	82.5323463311198	68.767007554547	81.6226584499857	126.816648489614	76.7562796231267	1	1	1	1	1	1	1	1	-0.0427417169465472	0.614522461465503	-0.370196736264142	-0.354911008428426	-0.0913824125068732	0.204365892677272	-0.273239722485358
YDL204W	207.511931936086	223.855807975044	282.977797126687	203.156544815064	186.653306219485	183.650981512468	253.633296979227	153.512559246253	1	1	1	1	1	1	1	1	0.261515662711399	0.847349832405558	0.106392107150558	-0.0116450955571785	-0.0202620035168884	0.560266233251281	-0.334302196604215
YDL205C	111.737194119431	50.5480856717841	65.302568567697	63.4864202547075	98.2385822207814	40.8113292249929	177.543307885459	134.323489340472	1	1	1	1	1	1	1	1	-0.523296258920602	-0.352257671604088	-0.539065744146847	-0.132918418023279	-0.364356702477936	0.626146651643109	0.289509758696922
YDL206W	183.568247481923	144.423101919383	108.837614279495	184.110618738652	108.06244044286	183.650981512468	152.179978187536	211.079768963598	1	1	1	1	1	1	1	1	-0.201647521203011	-0.515967729255991	0.0857520459389007	-0.467433722375186	0.132561734747243	-0.108637202558253	0.431271592665188
YDL210W	231.45561639025	252.74042835892	195.907705703091	177.761976713181	383.130470661047	244.867975349957	50.7266593958455	249.457908775162	1	1	1	1	1	1	1	1	0.350926944331816	-0.109516277198695	-0.266978921464451	1.33207323340486	0.23635974361757	-1.30141286457342	0.400731684193382
YDL211C	111.737194119431	86.6538611516298	65.302568567697	120.624198483944	58.9431493324688	142.839652287475	101.453318791691	172.701629152035	1	1	1	1	1	1	1	1	-0.256321513379461	-0.352257671604088	-0.0324587204987329	-0.428908538563475	0.318079022449721	-0.0065244868056465	0.664676079485108
YDL213C	135.680878573595	129.980791727445	130.605137135394	101.578272407532	137.534015109094	40.8113292249929	152.179978187536	38.3781398115633	1	1	1	1	1	1	1	1	-0.0601151073318515	0.0443299093026761	-0.349550419564488	0.0268950926137626	-0.517178359310873	0.240620456890677	-0.85124597346369
YDL214C	502.81737353744	382.721220086365	478.885502829778	342.826669375421	471.545194659751	346.896298412439	278.99662667715	268.646978680943	1	1	1	1	1	1	1	1	-0.0951560124847434	0.324713494506922	-0.48343852845848	0.454838345157348	-0.813368427368222	-1.38281026121987	-1.71089289119122
YDL215C	830.047727744345	649.903958637224	631.258162821071	704.699264827254	697.493933767548	877.443578337346	431.176604864687	748.373726325485	1	1	1	1	1	1	1	1	0.183717674751238	-0.83010872950874	0.699960805478901	0.295897826168399	0.647300397759063	-2.5060698348668	0.20678630813867
YDL216C	191.54947563331	115.538481535506	195.907705703091	146.018766585827	167.005589775328	122.433987674979	50.7266593958455	191.890699057817	1	1	1	1	1	1	1	1	-0.456605752765467	0.196271860492792	-0.301381430350626	-0.0688539819202972	-0.327826406235105	-1.01037680035089	0.176079354310051
YDL217C	7.98122815138794	14.4423101919383	43.535045711798	19.0459260764123	9.82385822207814	20.4056646124964	25.3633296979227	19.1890699057817	1	1	1	1	1	1	1	1	-0.252250563167933	0.24948964998483	-0.290801397436129	-0.208819231486101	0.161430753841702	0.117555985797287	0.0430405287560268
YDL218W	183.568247481923	129.980791727445	130.605137135394	171.41333468771	157.18173155325	204.056646124964	253.633296979227	76.7562796231267	1	1	1	1	1	1	1	1	-0.308433799538923	-0.322618256873611	-0.0268234765230978	-0.0974586132522845	0.269044253198159	0.734895720984086	-0.881766020261462
YDL220C	327.230354206905	353.836599702488	239.442751414889	317.432101273538	383.130470661047	183.650981512468	304.359956375073	211.079768963598	1	1	1	1	1	1	1	1	0.601801078417252	-0.45671823241533	0.378463656966731	0.787406623924325	-0.78439071316787	0.108904685298905	-0.785808906643187
YDL222C	399.061407569397	375.500064990396	282.977797126687	425.35901570654	412.602045327282	244.867975349957	355.086615770918	422.159537927197	1	1	1	1	1	1	1	1	0.389516005522748	-0.620470624134866	0.890734592679032	0.60090217350201	-0.833453486921045	0.0067908407808471	0.669048384843259
YDL223C	415.023863872173	389.942375182334	282.977797126687	457.102225833894	294.715746662344	387.707627637432	278.99662667715	537.293957361887	1	1	1	1	1	1	1	1	0.413536085239262	-0.742803703573962	1.07338365891471	-0.377880920009823	0.0200911642422965	-0.742330013795953	1.65935917352039
