DGY1657.1	DGY1657.2	DGY1657.3	DGY1728.1	DGY1728.2	DGY1728.3	DGY1734.1	DGY1734.2	DGY1734.3	DGY1736.1	DGY1736.2	DGY1736.3	DGY1740.1	DGY1740.2	DGY1740.3	DGY1744.1	DGY1744.2	DGY1744.3	DGY1747.1	DGY1747.3	DGY1751.1	DGY1751.2
YGR264C	127.381437614071	58.277586618585	90.196145997	84.3098127124219	59.5196616091739	77.2403317782239	103.337780878537	67.8441185474702	65.2990417033802	101.804329780777	121.197332866225	104.044315410929	105.817755895668	145.979264486924	114.531092790578	69.3123420435011	86.0693872135908	110.28893126292	70.3779761850326	115.464885285308	73.9011190569204	81.7032109407101
YGR266W	27.8637371854097	11.7053272268098	27.6058208342466	23.8567356941455	20.2034544793688	27.9817655697584	35.9919797271595	23.433019298607	15.7730325861916	29.5358240722008	33.2338983347236	24.8813644667414	37.6802104474949	49.1166042097061	25.6790047043871	26.1152072114388	29.9648977706575	31.8352818630875	12.687100105752	34.0909280465455	27.3430816123783	13.8390321986894
YGR267C	156.584640430862	115.997873911583	154.434202617814	122.56607477525	118.517326590864	123.787128436708	179.255826295081	166.102193103811	132.193302683346	168.084432073649	177.827069463927	187.297502269797	164.418524850196	164.226164673703	184.699398590981	170.894692513813	155.842029799035	142.475933583982	158.640747633809	157.18153300149	138.604449999983	152.80572504366
YGR268C	73.4902306078339	51.9975340125622	55.1838971249413	154.289541901333	128.657095946476	35.0259675360147	83.2218589561397	91.0493369470018	33.8687708667448	60.6830786034736	54.7837238317193	48.094493992297	52.0611751886367	52.4479680752945	52.8419719921935	72.2549037833482	50.8198643095323	34.9388219040117	148.898101994894	64.755632168815	55.1179994024109	25.0692668024066
YGR270W	27.6859799022683	13.3423766143274	22.9368363540197	14.1584540097864	10.6778280026478	31.2234119036463	37.3872113855634	25.5681261609754	13.4309310556711	23.4452069343308	35.233874093916	20.112559770257	39.1341750897623	40.7869822125912	26.488451591808	25.0064797441501	20.5194408646894	32.0290618396455	16.010568720411	29.347842405287	14.9690634367393	13.1283791938919
YGR271C-A	32.030277325284	31.2142059381595	38.6481491679453	64.7539968841093	31.4859030847306	82.1400215112264	74.4035883435398	73.3555386739003	41.1470415291955	55.5013836961136	75.4751149096994	63.3963532988205	79.1284419397392	62.125866946331	136.954691756731	36.8685278279136	41.4898584516797	68.9764440366897	73.1948083024154	72.1154247138462	45.3113923862269	40.3950129042827
YGR271W	6.68805909647513	4.02073231977817	5.47066571410375	2.43139205245211	2.24625040299602	4.61500991940253	4.96282114397347	3.75537119989606	3.42473851752145	5.44148675197776	6.64753722104398	5.22795458704377	7.50445044964208	8.80747808842802	4.45272375781103	5.11438419564045	3.39160618821848	6.93970321100841	1.74060824621598	9.04241079283371	4.27295195231766	4.26939160776972
YGR273C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4189439916119	0	0	0	0
YGR274C	15.9335016150326	13.6909544321074	13.5209015632402	15.6958092383225	10.5302197898651	22.1708774088409	29.4505345682386	19.6623093352722	10.3773841382441	17.2967859809622	30.2434908020955	20.1821084208538	23.757602229196	22.8823483691735	24.6381265849262	13.1389481785981	15.544115197806	26.9958416398516	13.0021967812932	18.4033500982289	14.220306093871	11.3196896517156
YGR275W	126.11365443944	123.276357629187	113.1139772664	141.328510188103	164.37434911038	204.533109621987	209.634809269263	381.750580219079	95.9793807315506	173.048951164432	190.439319476794	183.238500132994	182.76094478758	102.625640968306	218.677853352866	111.480627656872	175.379995021618	183.878976128188	272.090118407219	161.17672943525	109.916221382128	84.7528277074033
YGR276C	34.6475263662159	20.3258570256156	35.7580090806054	33.8288266070413	30.9204071719272	33.9320047604396	52.1224750252005	37.8694658136019	31.2836351842909	49.3533109819137	44.4737038918365	48.8041916247645	39.7886698768673	45.7533460543376	43.3854664319609	25.9543787958236	36.8746733847397	43.0293484820938	40.8094086434117	44.3058992662685	35.30768836569	17.5361021723466
YGR277C	46.0004413236862	32.8208194790942	53.4795117337954	58.6394553826686	45.1452286876652	41.4151368964167	65.2232316756138	67.0028531351475	28.3188462289169	56.5896461215276	53.4409855025104	40.6602797248602	61.2303419771791	49.3352472809099	54.8196399449048	44.6398351641895	54.2012121439835	49.5007421910361	54.8530504572219	54.1444151327487	37.0395357639949	27.4580479872249
YGR278W	18.0276748655852	12.6368930614694	16.7640884304854	10.3481391851768	7.01078845502565	23.7527991023566	23.1424107384687	16.0861843026243	6.66325793621574	13.7970112447997	16.9753718655033	10.3490530973909	17.542810781005	16.7675350235772	22.5246632960627	10.572592538887	18.8965488536413	21.4805535062355	4.14855003457981	12.2090347848355	9.80458299635158	6.35976846762929
YGR279C	740.202812698084	441.172875788754	362.21404917865	657.367992847983	557.813045812739	356.394910610172	793.877425031382	480.507210693378	330.276776367484	481.600746001201	525.660447166089	430.933501305786	673.818554037236	815.341804187119	524.030851816272	596.327002425905	514.803912280774	509.463223861689	340.338836557789	520.877668060009	371.756900965107	281.564721729464
YGR280C	108.877667938205	86.7140969191977	130.620189020866	241.887753453508	163.877180136225	281.881775501236	280.234390350942	404.938754848755	70.7971155722922	287.322759172953	260.524804324738	187.369606328262	162.890718583407	110.319094614257	293.632810227279	109.690647590952	304.881818309907	401.686350566605	304.770265040381	162.433245398246	129.713051657377	78.1910819636208
YGR281W	21.1501950046852	9.36901360576185	16.7540062843838	13.7592443347155	10.0944486987142	16.5772631853316	23.41580305125	15.6463691251333	13.1918306012241	18.8074626897022	28.4719686225283	20.3978576177749	24.4589945218718	25.4724461227852	14.3988329829234	19.9434289569803	15.0534077095489	27.553242597606	6.95301155998588	21.5893833907758	11.8738640119943	18.2980115963581
YGR282C	955.952260069848	966.807839577428	783.126145423998	1150.52852459091	1333.34276309814	994.200697126782	1419.31462142081	977.918104741868	942.909354532886	1025.31503564926	849.936325862092	938.030262643233	949.109300864096	1064.84527358329	916.961274674969	764.728413194908	879.908725778178	727.547715444319	702.558269550369	702.555399328649	659.040418757022	642.203517255348
YGR283C	18.173790215373	11.1234834757696	15.1105545619034	34.9779207545742	25.8515835853577	29.0269248949447	23.5913816699028	26.4895000766862	9.14980265583426	29.3137502069963	33.1521622345398	29.3840483031885	30.2929060308149	27.793151002306	38.80007509062	15.7661467685157	24.2479106959926	26.1384419507456	25.5411357392113	25.1196311921914	21.9155827058611	11.5161220999052
YGR284C	96.9876094054753	96.3901705075882	97.6234139984066	38.4644659101749	29.6129474349958	76.7445125189869	105.81986311741	36.7957042865866	98.2964453508546	79.1239898893317	88.337433527751	104.632587251409	78.6740985661762	98.2827219858355	65.2089838112209	67.0390755198879	59.8334453877117	74.255027213774	33.5942988330765	81.8839975908986	62.3075605248904	92.0252946710106
YGR285C	620.448468530603	277.34073703522	405.347589512258	574.234298102169	453.266417725299	571.843796893495	803.302853266876	876.167681107904	246.256510755605	709.268107097873	619.954835320736	556.826748128558	705.98302132213	778.147955576625	732.07351487605	370.235625359457	645.470824961831	660.266679967796	686.287340167482	705.540819617676	358.034162784862	216.588006977571
YGR286C	49.105058011531	35.2093752487285	36.0784583988	50.9040378641038	48.9873758100197	56.1747867477992	40.6574875587687	41.2137168746315	54.4158680861502	29.6929295193934	28.9945772407238	43.9086101734195	37.5198691264417	39.6548086891474	32.6280438763855	32.5050983376419	41.4208925965406	31.6998125785638	37.8082331608913	44.0643378473965	41.3262836831463	41.2007644914692
YGR287C	4.64763428738102	2.83705388717594	4.3794997120093	2.02753371153634	4.37067027566006	3.57995251138517	6.47763361105807	3.23261695851086	4.48781715661649	3.86182687626839	5.17381202017525	6.08313832911045	2.61526206411002	6.94967325162347	4.24356433674194	6.09268044613826	6.17073742226253	2.52523930710593	4.3544707990081	1.56009331738428	3.40828533027902	1.33508940954833
YGR288W	8.09904202822094	4.81548271989011	7.72264101818798	3.36496452828816	6.99465315363319	4.01045312984288	9.85462778616195	5.02965191329485	6.60175634661459	7.69106449619696	15.1799457553966	6.05747107877665	12.091054871443	16.1212692708834	12.1487696307148	5.30860131699389	6.82744506166881	9.95356281035775	7.22682917416254	10.3567376343936	8.48476094879588	4.98546045337666
YGR289C	12.4439089833929	9.12522268410943	10.1206429055212	3.23134762238368	8.35881835539525	9.9275506434036	8.94713664628406	9.27347166379938	13.264419060222	9.97064864488742	14.8422160060133	12.0216747746548	16.076686224154	9.9683319735604	6.89837119895002	17.4781918795214	10.817959446376	8.4515707766187	4.16391859224438	10.940038497919	13.9254091953201	11.9155467562066
YGR292W	35.3114276854351	54.3647420089611	31.6546745566028	6.13458917849456	5.66746255525151	12.2758713467327	23.954326003286	14.6711077347801	40.7355711139035	26.4848708163911	32.4263456649079	34.3567334006511	33.1585851937955	41.7358388203557	25.6790047043871	38.0974787555107	16.9416922011025	17.4032874184879	6.1483638974029	19.9300810118266	20.9369882060497	20.1975064521414
YGR294W	3.0216024568097	2.51519428014095	5.33864634315183	13.1817618711453	15.2225233922045	12.2191767537362	5.26419260402791	17.7326405472032	0	5.64911865371491	10.8118621909211	11.8646334352898	1.82172918279211	6.16124300294192	6.20752799672167	8.9124333798882	3.34319107358576	10.2609586170282	14.1550290436076	7.60706658889858	6.04324070582907	4.33996006409649
YGR295C	75.1326987853585	70.5077433216999	58.0589436079417	40.7099046269207	46.2892229643578	51.9749126391156	53.3585177036546	41.8145773461827	62.3830081194596	64.4176985748224	64.4985129740247	71.405215360553	51.3565486112256	64.8906306586023	57.6769267967647	61.1660458401577	52.9484450135965	48.7529840049901	83.844461300971	57.0264477008967	72.740368495817	88.6681107859714
YGR296W	2.77657202014977	2.63002027599585	2.81937939735235	15.454281048477	9.16460752758678	3.3187059768602	6.00492920298854	10.6133733722058	2.3953353697469	6.92135382537906	4.56786077200229	3.88479748741027	8.65862028657736	6.14967991595141	6.29422531511164	6.96595046120103	5.50856099031117	5.07208069627334	23.3231780924526	6.5884527492189	4.78722149139305	4.12553815450513
YHL001W	330.398325573352	297.990342701656	371.733547641133	275.943606482958	336.292624750875	335.096732804958	258.694696912787	343.128407741811	304.801127754674	322.062146167128	284.922417430072	359.345535848703	285.611371853306	322.444683660098	375.094639576138	234.205626622166	355.139188700888	346.422553044145	167.072763049059	280.089391656035	347.896020399892	364.372929283232
YHL002W	61.7427442416313	36.9505914665299	45.1565413646286	46.6526704633858	37.4077550556336	50.3564181071662	69.8367391155402	53.1544273061981	30.2880375229807	67.901657990017	65.4598985334062	52.8190083027986	55.4722568376033	55.9544232099405	57.4801562257142	36.5022841739939	49.1146503194553	45.4970452056576	30.2473909806008	46.7339212293703	44.3904711890645	26.6624919611049
YHL003C	84.3041753422998	56.878798806003	63.7614055967696	31.9385771550263	38.0008866720444	56.9056043617997	56.6880287699122	38.1911724406592	56.0878119485344	56.4089178188911	76.7371044254495	73.1748387356101	70.0879351369847	90.4745635140743	80.823420753432	37.5173065336232	62.3480791599422	50.6273705745023	43.2346809429025	58.831674371587	55.9073105589017	69.4656957346706
YHL004W	119.86582201767	102.858710896853	94.3070750221074	92.8730209807531	105.38610751474	93.5772396963338	114.492857370136	114.676063623123	60.9392893533655	94.6000933032226	109.847607466325	86.0160893186284	143.418512398193	161.369973384647	138.179049364999	82.8141805451046	99.8513840269063	93.0396186905019	47.263462799023	127.387872903041	93.4866388176419	53.1782448360177
YHL006C	10.895778395582	10.0774340363263	14.2599604309354	21.1257375683256	18.2972714946034	12.5891045267916	22.4977414600398	22.1038212560428	25.5057158088258	25.6517374628953	27.4353986500305	17.4302727399235	30.6557208839387	23.4514861982839	14.9227328662912	19.0446700038229	30.808280654931	19.73365816149	35.1625920149484	12.1914577120096	20.5810366422027	27.8217307420225
YHL007C	40.2564237955918	17.4832759855755	27.4883492562286	52.6008391262406	33.1154660475733	37.7494566945211	47.4337354852302	37.0289394688996	13.5719576873692	43.1456445261389	52.6541522691543	30.5451201206397	56.9833012357833	52.1460734262289	45.5460857376483	32.5050983376419	43.0346936067954	47.0213886582029	52.4760055437913	57.4468404529022	27.2267280736023	18.4355963148269
YHL008C	31.4381376636856	21.5653879003487	23.6583642882031	39.3668700467087	24.6372177959182	24.8886507399803	25.0188856562982	31.5090072568226	13.0320805098041	33.378974975135	26.3869120774179	21.3361879398948	25.2721411472688	21.0713529610963	27.110159425173	33.1992873991801	29.6308941330865	32.8187284684122	29.4550827295962	24.9167770276503	21.832169349283	16.7240499285247
YHL009C	35.8986455027316	29.422453935667	44.2360343519167	27.7075855644996	19.4765518326241	34.4583948678947	55.8068031647551	33.8521405813845	26.9071816888047	35.794818297255	50.0633860562491	44.0950953604602	43.2867070170994	47.8613174359952	32.5254462909797	23.8921426558534	36.6639987828287	32.2584698999383	19.6630886835371	54.6896761109234	32.5851173707808	30.9369660762407
YHL009W-A	1.32468803360135	1.83779292208367	1.04021933578321	0.963160136720161	0	1.02037293802766	1.53856836977627	0	1.16285117365118	1.65107091086837	1.05332956932484	2.88973559917485	2.12975102529319	2.70112464984048	1.81427750628822	2.60484164001563	0.488558115825938	1.19959033107286	0.413709786057131	2.96442852578656	0.883130586238307	0
YHL009W-B	4.4603543844884	3.62843507566729	3.5821231470686	1.99005619376302	0.919260331281552	5.50492143109302	5.76920479654001	3.56947237632241	2.13569117585917	3.66409562955372	8.46362964483382	5.83801371621838	6.8451221493157	7.85473068230876	5.69233759551501	2.79069540582821	1.79457058737395	6.33410303094777	1.51963786848933	6.12502441058081	3.2439133104857	3.20322745581096
YHL010C	18.0935205135584	9.86763080212295	13.9630807086531	9.52640981643353	9.11533013365963	15.498872903386	23.9134483138606	13.0187304131154	11.9122791730854	11.6645624078414	21.9527543176865	13.8825659706434	14.6702048013583	17.4927782357417	12.3903388740025	17.1759523839939	17.6030990743155	24.5772722096601	9.64522712817836	18.8489090223221	9.35877293607489	8.06521588703256
YHL011C	145.220473216298	114.719499861507	148.24583786316	113.040794363848	94.1045963224004	125.019525397594	210.338113206424	129.971846170657	123.729538430081	173.902515565294	158.944478750644	166.221912764499	166.180292618438	185.796985260055	166.913530578516	95.1862692753376	152.484923702084	136.147897014475	100.844660186375	159.622008890834	109.343121555935	113.697489591961
YHL012W	0	0.616069854042622	0.871762763186736	0.807182786644021	0.372859378634967	0	2.14901250029479	0.482602228117765	0.487267597056262	0.922460670849534	0.441374940992394	0.968704889116103	1.33863905537153	1.50913037116593	1.52046738381239	0.727668312393031	0	0.502662345206646	0	0.621089782224513	0	1.59453998306379
YHL013C	32.6440979708905	21.7384648497897	30.760771786732	51.7854930652138	35.283634576931	64.4623916498122	62.0422699760432	71.9860765070985	29.6980108179875	65.8391328807964	65.1285984357868	44.2805069281351	47.2348352395382	45.9892781291022	61.7796833959443	26.8434005370442	42.028687782221	62.8850178100729	76.1843884597024	49.8081740939788	26.7089656195124	28.1322411297683
YHL014C	16.6597465506614	14.617243605893	14.850027759112	14.7320799237246	9.52719998512107	27.0524490269204	23.0103131558658	18.7905813351863	10.6718804754293	17.9584461635338	16.6483148925062	25.9307505786054	25.5176696121643	28.4616040690088	20.9669705899121	13.2808428444147	18.9310253156987	19.5716412636124	12.2339893876894	16.6256250079212	13.9582486992394	18.7548274198455
YHL015W	4603.1389033838	3514.86030841763	4052.35347669144	2091.79434283093	3176.56630760736	3886.74270406166	3894.89843930478	3466.65047724895	2967.44369008585	4030.29116016593	3320.6301011455	4067.59182939852	4123.11070008952	4494.45001367473	4317.86149594916	3291.19606099877	4434.86627353636	3561.89833959955	1492.34614809503	3478.11296225698	3645.67164162118	2989.3965082485
YHL015W-A	0	0	0	0	0	0	0	0	0	0	0	8.54536098613134	0	0	0	0	0	0	0	0	6.52885826254748	0
YHL016C	4.47082211340457	4.34178577842266	2.63305519370124	4.33422061524072	4.00418550099291	7.17449722050696	6.34659452532712	5.83056931035756	2.28936324812575	4.64363693681728	7.99872141706053	7.15209560795775	4.49244356897782	6.33076089806362	4.08212438914849	3.90726246002345	1.92369758106463	7.0850803928991	1.86169403725709	1.66749104575494	4.96760954759047	2.85399547693302
YHL017W	57.620201446555	27.1220996718764	33.5309726230605	36.6579109446626	32.4842365971733	25.3619149774679	34.2584041510409	33.0994503772477	30.7097431900825	35.9084690408745	38.0443668650517	38.1575218517685	39.2885121129367	44.0592452264786	33.8211281472415	33.0467901872152	30.3584330134242	41.9293956245543	38.5611673007847	41.4463815650309	33.9549626712601	23.1532391036742
YHL018W	16.6188135124533	13.8335685407752	12.4568414673543	9.886321403359	12.1780187137636	6.98238671642066	19.3020395481023	3.94058678826737	3.97868087513709	9.41519775619152	7.20790812728075	7.90975562352653	14.5738334623369	13.8627967566193	18.622583990165	5.9416222532588	16.7159553679288	4.10438344681129	12.7395261392469	12.678444314831	10.5756712352009	2.16998003204825
YHL019C	23.5296072503052	17.5773065617111	21.3193467828835	33.5580249615668	21.2763652032957	24.3980261914534	32.2337690143227	41.3078837829513	15.0940385015514	30.4549020489878	33.101663891456	24.8746151477487	27.6445900411819	30.4478258796375	28.9206612388518	21.9477251054783	24.3650220734183	26.6344684894148	39.8513119658398	20.2520364632943	21.4181026830766	14.7315146070074
YHL020C	48.7485196365298	44.3357332492006	40.4067421988677	124.055025609557	90.9592755781106	70.9272566700113	145.218060501402	176.596667177908	30.3116539265074	137.83384567027	128.67005872397	125.247562502903	106.676862466908	80.0733396197155	124.257850541784	59.4675698853939	76.4104893151767	130.595400709466	198.34166498659	100.0000556032	63.644277581574	34.3606961617911
YHL021C	96.1109493906905	125.392689949001	157.566442607144	21.3920759979692	61.2657566997413	49.8581369074887	40.5508513253051	25.0683895575507	97.1105499437966	38.1376121986848	56.147438845556	59.0473441530964	45.8833378077917	43.1948087781357	28.4755915901117	104.137767711355	101.999611778338	53.819388523048	12.8640660943516	23.0442968554975	83.950469333014	94.6595581362161
YHL022C	1.37448833561644	1.5255063052484	1.07932532585024	0	0.923270842334205	1.58809923437387	1.59640928593328	1.19501504105351	2.41313476637387	1.14209416390895	1.63939263797175	1.79902336550133	1.10490842665586	0.934223563102722	0	1.80184534497322	1.52077488685668	0.622343855970132	0.858525571065925	2.30690490540533	1.83266196843438	0.658064119994581
YHL023C	15.778455026209	5.30668714728954	8.44781439653057	12.1675591814081	7.54755802366755	10.1281132514777	14.8088882321971	11.6396757093721	5.66623819488791	9.53504247043773	14.0670465064673	14.1851502332991	16.5273878606231	18.6865074947552	13.5335295063662	11.9091452138117	12.1675249665944	13.4224431638964	12.5433055971428	18.9922432621993	9.4033773755261	7.0964211858875
YHL024W	1.79222498663713	1.27873322645821	0.904728581962705	1.11694200728893	1.03189094143235	1.1832896256119	0.297370357183649	0.333901261470834	1.01138736531846	0.319114545798088	1.52688530007173	1.34044878213825	0.926173239990945	1.04413221758539	1.75329338842979	0.503456787566047	1.13312638628537	1.04334117030287	0.239882144856656	0	2.04826925883843	1.47096685645847
YHL025W	69.7191665972893	68.0877442592511	60.782546053062	159.259830174431	149.898427793927	100.2171691025	131.984216369456	223.37091956557	65.0568089042686	158.740799646732	134.883121607057	104.905212346261	118.488986096379	97.3864941320864	132.327844062247	119.822715440719	135.449436544391	141.681344507795	303.976060641869	107.801042741779	112.539478759827	68.5987381302459
YHL026C	14.4625750503945	8.18632062381319	8.17691401925786	7.57117018864835	6.99465315363319	7.35249740471195	12.0943159193806	16.597851313873	3.04696446766827	11.5365967442954	13.109953152388	5.30028719392957	9.76585201155009	12.9756557546134	7.13079956585433	10.2380168256311	8.32094866890886	12.5729214446624	5.96213406868409	15.5351064515903	9.25610285323187	9.97092090675333
YHL027W	49.3520356543942	29.6559887886907	44.0281973177506	57.9650079725165	49.7260991768672	39.1392891180832	55.6244078990042	41.892340376868	28.0700384745095	43.6768918274444	55.3805688741032	46.248694921746	56.3397395828357	64.0114763264912	49.9940686636929	42.4930396610857	52.3428366009809	46.410348607434	39.3989179002906	49.9927666880651	42.0516877229895	26.0050961668146
YHL028W	18.0996978848502	50.2208758906032	26.293861032223	13.8180102782922	41.0329900349274	18.1242480279368	6.65697403556665	21.2440545169464	10.3275000273773	6.76775601088618	2.87840555577878	5.52769225505526	6.18365829868542	3.69064556116818	6.6104368545947	18.3886345478331	12.0156273238775	12.2928316104992	7.06583545493614	5.56931002740594	19.306458756576	17.7644734966854
YHL029C	33.8730522474417	24.6156146093206	24.6990902875818	43.3931969831748	42.2559340516546	20.8111062904494	31.536126379326	43.824540568047	12.7434808030126	35.1823786742392	33.0265290405515	27.7975566195919	38.250954811626	36.7273507535663	36.4509695454554	17.9734073161079	32.71902440399	35.7866021413884	40.5520765880176	37.9010905929241	25.0016866406965	15.8312807926343
YHL030W	9.48757304322511	2.93102896851096	7.94941293364983	2.56018167962855	1.97102764093819	6.32860518866592	5.11209715158408	2.80627127618185	4.89405421719645	2.19436069694865	9.56619374516848	5.12081557221354	6.95844014764732	7.77819842987772	3.34898737115803	6.15461780754898	4.11235755921544	8.10445538280206	0.824763329507153	4.43236785195856	3.71680320564501	5.33845274872008
YHL031C	218.715456404966	180.700989063877	207.635209560441	334.663748933944	333.02667805133	247.991621067695	205.687358934465	268.206188276448	121.429695548548	281.758199280599	204.411769547102	205.088663667152	182.05092748572	172.232872203891	209.014488068186	248.73911910685	284.432428057413	182.910748918722	349.43332188588	190.391745474234	211.371786249975	128.939438511438
YHL032C	57.1593557710015	25.9330700391153	39.7290531386383	51.1071760433737	56.2954643252271	27.6664780703809	52.9310859157116	46.6737529520203	22.7149055315045	51.6668922502442	48.8285015706881	46.5060209160725	52.1579025743633	56.4382875780049	41.9634721243171	47.5915574003983	50.9930813118267	45.8159028277505	47.7642515248945	54.449454091243	46.0882219885746	29.9548933719787
YHL033C	1527.18489775724	762.622564535811	1001.22122955647	2533.68081070547	2212.46050393773	1071.70127010089	1170.66494333179	1897.96752689533	709.017961322824	1866.22408131577	979.903891369767	1336.9333639314	1314.8560751115	1365.56039836507	1376.54952552982	1535.78219712735	1771.57256012379	1261.86633962218	3712.75396227023	1481.56255000726	1489.49423209994	809.157690393959
YHL034C	538.505892764548	542.135206440347	597.071794070601	833.992200011947	674.956366855503	703.818663738324	772.997610919596	1027.97219280645	497.739721006556	843.422989777016	819.679647196336	761.608918804628	741.987208474644	697.494479072028	768.08514495029	619.016333327647	791.225665032329	928.446318579279	710.069038291588	715.562801573592	833.480685313689	556.28725397847
YHL035C	11.2461274114405	8.02399079201275	8.78603337285816	6.50813290122775	3.12190733975719	7.29249585652534	18.5265652661949	8.08154239627715	5.43977837165635	9.29699062805352	19.8466334107252	9.76306151585627	15.2211019604287	19.0706521887984	8.80146677250179	4.51309662676908	5.96758557296994	11.3791647789341	5.26837207781227	10.0154138893806	4.01649786396518	6.92268582728762
YHL036W	3.00779257355189	9.18022921444499	7.87295804413615	1.4579462398616	0.336732235915309	1.54454989522285	3.88158016506628	1.74336746391353	14.5218215122691	4.99848890017919	3.9860917888527	1.31226750061249	3.6268063620852	3.40726875391212	2.74629209361361	8.54311865116645	0.739535868197216	4.53958315415142	0.626237116737302	1.12182212950241	3.67621269627902	2.88008318695983
YHL038C	29.8401199835335	13.5047198432925	20.1334370014585	25.277229578583	20.7253087896083	24.1008530401968	26.9188507168464	23.0471244724259	17.547811213164	28.1650194684423	29.0258233778453	25.0266673571644	30.3919859068978	27.4692818986154	23.4102178386667	15.3813628378736	25.0024067769433	25.5792201340497	29.3150427166187	27.7157624213595	21.4386597781274	12.8995167990697
YHL039W	28.7000670215065	16.099818677148	15.800328170318	12.2482411925574	13.8301560648629	29.5559901878523	25.3627482116703	19.1212602942633	16.0199616465631	26.4396747911071	25.6735601342436	22.4570920113349	25.95497772548	42.3007182791571	29.0532083942127	17.1759523839939	22.4353223496177	27.5434947177225	7.59926985856477	28.2733635334831	17.4697094806731	20.1630397175814
YHL040C	15.1368810973301	9.69230916869602	9.94337049794043	20.3183845402368	10.2655074149659	12.780658488098	53.7567948561003	18.2220764858733	5.36615079815464	30.8392703574617	51.3850393086559	32.7662886219813	46.3322587699929	65.8850754558224	35.8810933568466	10.3032271238835	8.69602327818844	17.7932865190187	24.2731700271673	50.8106825661888	8.15067655706564	11.2887337017542
YHL042W	0	1.00774340363263	2.85199208618707	0	1.21981809964022	5.59515756746291	2.81221768250498	0	4.78232171415484	3.01785146622298	7.21984175000803	4.75371074725187	1.45979623256851	6.1714437363905	9.94848857752745	9.52233500191145	0	3.288943026915	0	0	1.21064921424721	0
YHL043W	1.06904648325723	0	0	0	0	0	0	0	0	0	0	0	0	1.08992749028651	0	0	0	0	0	0	1.06905281492006	0
YHL044W	6.97145143107153	29.6601088204757	21.8974985600465	8.44805713140141	7.80476834939296	13.4248219176944	13.4950700230376	12.1223135944157	20.3991688937113	12.5509373478723	13.8584250540408	22.3048405400716	13.0763103205501	12.6357695484063	10.6089108418548	15.2317011153457	5.9993280494219	9.46964740164723	3.62872566584009	10.4006221158952	10.0699339303698	37.8275332705359
YHL046C	1.51080122840485	1.25759714007048	1.77954878105061	3.29544046778633	7.61126169610223	0	3.50946173601861	3.94058678826737	0	1.8830395512383	16.2177932863817	3.95487781176326	1.82172918279211	3.08062150147096	2.06917599890722	5.9416222532588	3.34319107358576	4.10438344681129	7.07751452180381	2.53568886296619	4.5324305293718	2.16998003204825
YHL047C	25.0218850791367	13.9672262078359	11.7891524722097	25.0421635547242	8.89819000220647	16.3259670084425	140.180673690727	38.7744856194972	12.0161287943955	105.301633648716	198.728178745954	90.5450487741453	68.8619498178131	127.853233425783	44.7521784884427	13.3136350489688	25.4050220229488	52.781974567206	36.6822676970656	94.3676414042056	9.42005958654194	13.1072384866553
YHL048C-A	0	0	4.78500894460275	0	0	0	14.1548290019417	0	0	5.063284126663	0	0	0	0	0	0	0	0	26.6429102220792	0	8.12480139339242	0
YHL048W	49.7694310425304	36.249743741665	58.6226226720965	17.7453430425039	26.51986732333	43.128118998415	60.5841503093578	54.2965407331029	63.0131395146057	29.2265484274657	41.0963976471661	33.8235230655251	31.1601530899571	29.7618681968025	42.602275474883	21.6433700665173	14.296080153671	13.000795734664	12.1058847867712	44.175417233089	32.5417438007602	41.9283314569322
YHL049C	3.36042184994461	3.91612050602828	2.3749125276521	8.79591830740029	1.35435686062996	3.10613526723125	12.4895550017133	8.7649081136094	0	5.86372977903987	10.4209921729895	4.39834756639113	12.1560237748812	11.6486000524371	7.36383223140512	3.96472220208262	4.46168514599864	9.12923524015011	8.18597819323337	7.89606054019252	2.01626505166907	0.965321999550874
YHL050C	30.2234020418318	4.7768513621791	11.0404025701246	67.5938863441378	31.0306918245764	22.3225709961746	48.2113377062995	73.8416758328832	13.853220033504	38.1468214635231	28.9755644031889	26.0384630536601	32.7530005079184	31.0087602372514	38.773774455979	36.8620980183866	23.9160018568912	23.9047766985891	110.938003523247	38.8472486669215	17.7898293501991	15.9353887669145
YHR001W	75.9608782007571	53.1550133655816	73.7415762010698	36.4153695527074	44.5762751206425	80.5325846910458	90.1643217246972	66.9494899198439	53.3079651044337	70.7472576602227	89.6051592535244	71.5625207697026	74.9861996268468	82.5508095040288	68.0229799275459	58.2699506595278	81.2746542272629	94.6772560613193	15.2505895106814	69.3493536289316	54.2580914969699	40.164447762135
YHR001W-A	504.104009877752	379.65460328572	408.900764356962	237.637873732592	595.369803783997	669.921214403249	197.309737602824	301.01704632598	289.338514753025	299.194062030086	292.921377505881	357.696726530589	115.781010284121	112.956121720602	134.036623040324	214.228491242498	523.02367017875	393.792789591283	34.6011821065964	71.2810313700496	203.12003483481	267.871979511733
YHR002W	12.7658483685047	17.0021512791651	16.8410929335181	2.22764411509579	7.71756423375729	13.5698199942728	13.6408268314801	12.6528059025512	21.5159949001827	12.7289265754098	15.226202573341	14.7037496297679	9.23586163901585	15.6182347071782	10.4903755251861	9.03690870642295	11.2996122878178	14.5659753328875	3.3489691619932	18.8547590871955	16.3403826906216	11.7348640839257
